Shops,ATMs,Downtown,Weekday,Center,High,Withdraw
10.05,12,1,0,0,0,69.53160324
10.01,10,1,1,0,1,70.20821339
10.13,11,1,0,0,1,72.32847093
1,2,0,1,0,0,16.11041484
10.11,13,1,1,0,0,66.98854177
9.63,12,1,1,0,0,62.95217606
9.92,12,1,1,0,0,66.15978589
9.71,8,1,1,0,0,68.81022112
10.06,12,1,1,0,0,66.94830059
9.69,8,1,1,0,0,68.27308925
1.11,3,0,0,0,1,18.71272661
10.32,11,1,1,0,0,71.38100502
1.01,2,0,1,0,0,16.26052696
0.99,4,0,1,1,0,17.87488315
10.17,7,1,0,0,1,76.84646091
10.1,8,1,1,0,0,72.8836062
10.11,9,1,1,0,1,71.635165
10.14,11,1,1,1,0,72.48472948
9.96,10,1,1,1,0,72.20009244
9.93,11,1,1,0,1,68.56436791
9.98,10,1,1,0,0,68.97372242
10.33,13,1,1,0,1,71.20637839
10.44,10,1,1,0,0,73.90327824
9.85,8,1,1,0,0,70.35657288
10.13,14,1,1,0,1,66.95786047
10.24,8,1,0,0,0,75.95207687
10.01,11,1,1,0,1,69.85066521
1.02,3,0,1,0,0,15.82832818
10.07,13,1,0,0,1,69.39108198
10.09,8,1,1,0,0,72.64953978
1.01,5,0,1,0,0,13.65203055
10.13,12,1,1,0,0,68.92988663
1.06,3,0,1,0,0,15.52890634
10.18,7,1,1,0,0,74.51232304
10.29,13,1,1,0,0,69.14524629
10,9,1,1,0,1,71.619264
10.39,10,1,1,0,0,74.52789602
9.99,11,1,1,0,1,69.0404702
10.07,11,1,1,0,0,68.93129313
9.88,9,1,1,0,1,68.93794764
1.01,3,0,1,0,1,16.92796422
9.54,11,1,0,0,0,66.2762953
0.98,2,0,0,0,1,18.93496771
10.06,9,1,0,0,0,72.97053323
1.03,3,0,1,0,1,16.11979064
1.04,3,0,1,0,0,15.76731443
10.25,12,1,0,0,1,72.48072518
9.79,10,1,1,0,1,67.62735975
9.96,6,1,1,1,0,75.43876981
0.93,3,0,1,0,0,16.06444946
10.07,8,1,0,0,1,75.32365192
0.99,4,0,0,0,0,16.57955728
1.06,4,0,1,1,0,16.53669205
10.17,8,1,0,0,1,76.04194935
10.24,8,1,1,0,0,74.7283039
9.78,11,1,1,0,1,66.60594943
1.03,4,0,1,0,1,14.84397189
10.03,9,1,0,0,0,72.67074972
9.91,7,1,1,1,0,73.57103121
9.95,9,1,1,0,0,69.72444844
9.79,9,1,1,0,0,68.45267602
0.97,2,0,1,0,0,16.5364012
10.04,10,1,1,0,0,69.54071316
9.82,11,1,1,0,0,65.62624054
1.05,3,0,1,0,0,15.98091162
1.04,3,0,1,0,0,14.68657447
9.89,10,1,1,0,0,67.66674107
9.78,11,1,1,0,1,66.57780343
0.98,2,0,1,0,0,16.71377969
10.34,11,1,1,0,1,73.16022671
9.85,10,1,1,0,0,67.74183642
10.07,14,1,0,0,0,67.68133459
1.01,5,0,1,0,1,13.9538609
9.74,11,1,0,0,0,67.23770039
9.82,12,1,1,1,0,68.12233107
9.92,8,1,1,1,0,73.23941844
10.13,10,1,0,1,1,97.62203159
1.01,3,0,0,0,1,19.4269002
10,8,1,1,0,0,71.23672455
9.65,11,1,0,0,0,66.6045374
9.54,7,1,1,0,1,67.75370852
9.78,6,1,1,0,1,71.11101358
10.04,8,1,1,0,1,73.32358299
9.93,12,1,1,0,0,66.48696823
0.98,2,0,0,0,0,18.61149752
9.85,12,1,1,0,0,65.03742919
1.12,2,0,1,0,0,16.74196401
0.95,3,0,0,0,1,18.37425909
9.76,11,1,0,0,1,67.76057389
0.98,4,0,1,0,0,14.56070522
9.94,9,1,0,0,0,71.0512101
9.86,11,1,0,0,0,69.21281502
9.93,8,1,1,0,1,71.1683174
0.96,5,0,1,0,1,15.27223208
1.01,3,0,1,0,0,16.15664244
0.92,3,0,1,0,0,16.18114644
9.96,8,1,0,0,1,73.45343614
9.92,8,1,0,0,1,73.19673056
9.81,9,1,0,0,0,69.06038393
0.96,4,0,0,0,1,17.28899524
9.98,9,1,1,0,1,70.07778114
10.08,13,1,0,0,1,68.66325139
10,8,1,0,0,1,74.06879022
10.3,6,1,1,1,0,79.67002595
10.01,12,1,1,0,0,66.68079069
9.91,11,1,1,0,1,67.92489191
9.84,10,1,1,0,0,67.40790674
1.02,2,0,1,0,0,16.02107422
10.14,12,1,0,0,0,70.61791406
9.83,14,1,1,0,0,62.89691028
10.11,11,1,1,0,0,69.75995733
10.1,8,1,1,1,0,75.45002487
1.02,5,0,1,0,0,13.48942974
10.1,11,1,1,0,0,68.76619147
9.72,11,1,1,0,0,65.93506458
10.02,11,1,0,0,0,69.5404337
0.94,1,0,0,0,0,19.56898395
9.88,10,1,1,0,0,66.88045732
9.82,7,1,1,0,0,70.69536377
0.98,4,0,1,0,1,14.99335285
10.08,9,1,1,0,0,69.93313808
10.36,6,1,0,0,1,80.46237398
10.07,9,1,1,0,0,70.0782143
10.18,9,1,0,0,0,75.10457588
9.8,12,1,1,0,1,66.2308082
9.89,12,1,1,0,0,65.43702352
0.95,3,0,1,1,0,18.11721576
0.97,3,0,1,0,0,16.1555006
10.32,7,1,0,0,0,77.26749701
10.03,11,1,0,1,1,94.90613966
1.04,3,0,1,0,0,15.65586319
10.54,11,1,0,0,0,75.70394826
10.16,8,1,1,0,0,72.96993706
1.01,3,0,1,1,0,18.40007041
9.89,9,1,1,0,0,68.72585151
9.64,9,1,1,0,0,66.71788977
10.28,11,1,0,1,1,96.75232187
10.41,8,1,1,0,0,74.67620514
9.8,10,1,1,0,0,66.95173537
10.25,6,1,1,0,0,74.27645286
9.78,10,1,1,0,1,67.63957031
10.15,12,1,0,0,0,71.90794891
10.03,10,1,1,0,1,70.15090684
0.98,5,0,1,0,0,13.52332517
9.78,6,1,1,0,0,70.24152658
10.28,13,1,1,0,0,68.99482347
1.08,3,0,0,0,1,18.79621017
9.95,9,1,0,0,0,71.10436723
9.75,14,1,1,0,0,62.94389035
1.05,3,0,1,0,0,15.41125316
9.74,8,1,1,0,1,69.78738469
1.06,4,0,1,0,0,13.74391557
10.16,9,1,1,0,1,71.64965318
9.99,7,1,1,0,0,71.3104047
9.92,11,1,1,0,0,67.1315986
1.02,3,0,1,0,0,15.17030116
10.01,7,1,0,0,1,75.05065896
9.8,9,1,1,0,1,68.9896935
9.74,10,1,1,0,1,66.24790338
1.04,1,0,0,0,0,20.02931887
1,4,0,1,0,0,13.91074883
0.98,2,0,1,0,1,17.4709841
9.63,14,1,1,0,0,60.73937179
9.91,12,1,0,0,1,67.93421713
9.7,11,1,1,0,0,64.59075184
9.61,12,1,1,0,0,62.4724369
10.01,13,1,1,0,0,66.01324209
9.92,13,1,1,0,1,65.2406579
10.06,9,1,1,0,1,71.88515085
9.95,9,1,1,0,0,68.88973832
9.96,14,1,1,0,0,64.09578026
10.01,10,1,1,0,0,69.16199377
10.43,5,1,1,0,0,78.91911725
1.03,5,0,1,0,0,14.16612623
0.96,3,0,1,0,0,15.88824038
9.93,11,1,1,0,0,67.96059584
9.81,11,1,1,0,1,66.62331917
1.09,2,0,0,0,0,20.05695679
0.97,4,0,1,0,0,13.68908342
9.63,11,1,1,0,0,64.27549468
0.98,4,0,1,0,0,14.75847201
10.18,11,1,1,0,0,70.39879953
9.71,8,1,1,0,0,68.40594771
1.02,4,0,1,0,0,15.1993131
1.03,3,0,1,0,0,15.8713377
9.92,9,1,1,0,0,68.89059259
10.08,9,1,1,0,0,70.69808884
9.8,9,1,1,0,0,67.86939731
9.7,10,1,1,0,0,65.82740025
10.3,12,1,0,0,0,71.78843228
0.98,4,0,1,0,0,14.36769572
9.7,12,1,1,0,0,63.60665912
10.24,13,1,1,0,0,68.04337518
10.19,13,1,1,0,0,67.29603204
9.54,10,1,1,0,0,63.88322399
10.03,14,1,0,0,1,69.14361976
10.04,9,1,1,0,0,70.81165621
10.07,15,1,1,0,0,65.18097328
1,4,0,1,0,0,13.92684846
9.78,11,1,1,0,0,64.96054348
10.12,10,1,1,0,0,70.08596586
1.01,1,0,1,0,1,18.96616805
10.36,11,1,1,0,0,71.38899782
9.83,10,1,1,0,1,68.83599298
10.17,11,1,0,0,0,71.89410131
10.1,11,1,1,0,0,68.7323914
10.21,8,1,1,0,0,74.20739327
9.78,11,1,0,0,0,68.31507189
9.93,8,1,1,0,0,70.78293183
9.68,8,1,0,0,1,70.04408626
9.85,11,1,1,0,1,67.11368057
10.31,7,1,1,0,1,76.94109956
10,8,1,0,0,0,73.1874301
10.16,9,1,1,0,1,73.01057164
0.98,3,0,0,0,1,18.19660395
10.25,9,1,1,0,0,71.91736705
1.01,3,0,0,0,1,19.03050525
10.22,10,1,0,0,0,73.9040425
0.96,2,0,1,0,1,16.85033372
9.92,7,1,1,0,1,72.83417128
0.99,2,0,1,0,1,17.49086532
0.98,2,0,1,0,0,16.52796694
1,3,0,0,0,0,16.84703913
9.96,7,1,0,0,0,73.9617796
9.9,12,1,0,0,0,68.15955117
9.62,8,1,1,1,0,69.37319803
10.14,7,1,1,0,1,74.24892653
1.06,3,0,1,0,1,16.02754575
9.48,9,1,1,0,1,65.86365929
0.99,6,0,0,0,0,14.34604105
9.97,9,1,0,0,1,72.13639521
0.94,4,0,0,0,1,17.60577315
10.11,10,1,1,0,0,69.15204727
9.94,10,1,1,0,0,68.85073954
10.07,11,1,1,0,0,68.60738482
9.85,14,1,1,0,0,63.01986337
0.94,3,0,1,0,0,15.03688369
0.99,4,0,0,1,0,21.91579919
9.52,14,1,1,0,0,59.95429068
10.06,10,1,1,0,0,70.12052879
1.01,2,0,0,1,0,23.68945911
10.14,11,1,1,0,1,71.1612816
9.94,13,1,1,0,0,65.29470626
1,2,0,0,0,0,19.03413854
10.13,8,1,1,0,0,72.09986495
9.82,10,1,1,0,0,66.83724861
10.19,9,1,1,0,0,71.74394224
0.98,3,0,1,0,0,15.06357198
1.05,3,0,1,0,0,15.39569045
9.71,11,1,0,0,0,66.14068734
0.95,2,0,1,1,0,20.00313425
10.11,7,1,1,0,0,72.92905552
9.71,13,1,1,0,0,63.55871081
9.82,7,1,1,0,1,70.58147715
1.04,5,0,1,1,0,16.53430348
10.16,7,1,1,0,1,74.49106464
10.28,11,1,0,0,0,73.75398842
10.15,11,1,1,0,0,70.41284559
9.6,10,1,1,0,1,65.80841098
10.19,9,1,0,0,0,73.93823461
10.17,13,1,1,0,1,69.74512859
9.79,11,1,0,0,1,69.5640942
1.01,4,0,1,0,0,14.38249854
9.56,9,1,1,0,0,64.97807366
0.98,3,0,1,0,0,16.12720875
9.97,10,1,0,1,0,93.97715809
10.09,9,1,1,0,0,70.7707025
10.15,13,1,0,1,0,93.7963767
10.3,10,1,0,1,0,97.65777739
0.96,3,0,1,0,0,16.01048042
9.68,8,1,0,0,0,69.70677868
9.97,13,1,0,0,0,68.6191228
9.68,10,1,1,1,0,67.87606259
9.87,7,1,1,0,0,70.59007075
10.02,9,1,0,0,1,73.19496059
10.34,11,1,1,0,1,72.8430255
10.03,7,1,1,0,1,73.33872032
9.71,8,1,1,0,0,67.19502623
1.01,3,0,0,0,1,18.07550293
1.03,3,0,1,0,0,15.40642139
10.07,11,1,0,0,1,71.49730683
1.05,3,0,1,0,1,16.26475166
9.81,10,1,0,0,1,69.42925139
0.98,2,0,0,0,0,18.39976128
10.14,8,1,1,0,0,73.01826473
10.14,8,1,0,0,0,74.50159264
1,1,0,1,0,0,17.73584148
9.97,11,1,1,0,0,67.66016437
0.97,4,0,1,0,0,15.03607921
0.96,4,0,1,0,0,13.5573393
9.99,6,1,1,0,0,72.61340498
10.15,10,1,0,0,1,73.19582516
0.96,3,0,1,0,0,15.39724045
10.03,12,1,0,0,0,68.94088169
9.86,8,1,0,0,0,70.83861906
1,3,0,1,0,0,14.89511574
9.61,9,1,1,0,1,67.12731278
1.03,1,0,1,0,0,17.90149208
1.05,3,0,1,0,1,15.69949031
9.54,13,1,1,0,0,61.53158247
0.96,4,0,0,0,0,15.575059
1.01,4,0,1,0,0,15.23565604
9.98,11,1,1,0,0,67.87873655
9.73,11,1,1,0,1,65.63771703
10.14,6,1,1,0,0,75.03441541
9.82,9,1,0,0,0,70.21267388
9.73,10,1,1,0,0,65.80824878
10.04,13,1,0,0,1,68.41473963
9.96,12,1,1,0,0,66.44343008
10.02,10,1,1,1,0,71.65281521
1.02,3,0,1,1,0,18.47938154
0.99,5,0,0,0,1,16.73242364
9.76,15,1,1,0,0,61.3781034
10.32,9,1,0,0,0,74.95730207
10.06,8,1,0,1,0,96.77131729
0.96,3,0,1,0,1,16.34795861
9.99,6,1,1,0,0,73.44456776
1.05,4,0,0,0,0,17.87238639
10.15,12,1,1,0,0,68.05863574
10.03,13,1,0,1,1,92.04001129
9.82,12,1,1,0,1,66.50688598
1.02,4,0,0,0,0,16.64451434
1.03,3,0,1,0,0,14.4558406
10.12,9,1,0,0,1,73.72802784
10,11,1,1,0,0,67.68486438
9.63,14,1,0,0,1,63.49688582
10.08,8,1,0,0,1,75.51204137
9.82,11,1,1,0,1,67.13983401
10.28,7,1,0,0,0,77.90931705
0.97,3,0,1,1,0,18.48822741
10.21,8,1,1,0,0,74.00545983
9.88,8,1,1,0,0,69.45101726
9.93,10,1,1,0,0,68.58479231
1.04,2,0,1,0,0,16.4219008
1.06,3,0,1,1,0,18.74380827
10.07,13,1,0,0,0,68.9191029
9.96,9,1,0,0,1,73.09370472
10.17,11,1,0,0,1,73.27772441
0.94,2,0,1,0,0,16.20928358
10.02,12,1,1,0,0,67.69690462
9.74,11,1,1,0,0,64.75673468
1.01,3,0,1,0,0,15.98445384
9.54,12,1,0,0,0,63.86816161
0.99,3,0,1,0,0,16.21456411
9.76,8,1,0,0,1,71.12961728
0.95,3,0,0,0,0,17.45824606
10.1,9,1,1,0,1,72.47849316
0.97,4,0,1,0,0,14.87989113
10.2,10,1,0,0,0,72.62243669
1,2,0,1,0,0,16.89128807
1.06,3,0,1,0,0,15.95911689
9.96,9,1,1,0,0,69.56556346
0.97,2,0,1,0,1,17.35369503
10.21,10,1,0,1,0,97.09823941
9.78,10,1,0,0,0,68.66943506
10.22,10,1,1,0,1,72.41652739
10.05,12,1,1,0,0,67.89234961
9.98,11,1,1,0,1,68.73799421
9.96,11,1,1,0,1,69.98289677
0.98,2,0,1,0,0,16.39150421
0.99,3,0,1,0,0,16.01294534
9.64,12,1,1,1,0,66.80974279
9.73,11,1,1,0,0,65.21104442
10.31,12,1,0,0,0,72.54866257
1.1,2,0,1,0,0,16.86591423
0.93,4,0,1,0,1,13.93003348
10.22,11,1,1,0,1,71.73894476
9.86,10,1,1,0,0,67.27488427
10.06,8,1,1,0,0,72.605688
1.12,4,0,1,0,0,14.44657357
10.41,9,1,1,0,1,76.34775628
9.65,7,1,0,1,1,93.238329
0.97,3,0,1,0,0,15.16741525
10.1,8,1,1,0,0,72.76739855
9.98,13,1,1,0,0,66.19227711
9.8,6,1,1,0,1,72.39115508
0.94,1,0,1,0,0,17.4739144
10,13,1,0,0,1,69.15551729
10.21,8,1,1,1,0,76.00691117
10.02,11,1,1,1,0,71.18408741
1.02,2,0,1,0,0,17.09082895
1.02,3,0,1,0,1,17.11275537
0.93,2,0,0,0,0,18.25332941
10.09,7,1,0,0,0,74.64720575
10.06,8,1,1,0,1,73.1495861
9.78,12,1,1,0,0,64.41008573
0.96,4,0,0,0,0,15.88919595
9.94,9,1,1,1,0,72.1713379
10.45,15,1,0,0,0,70.94223931
1.02,6,0,1,0,0,12.56357872
10.28,10,1,1,0,0,71.72911035
0.98,4,0,0,0,0,16.65035593
10,10,1,1,0,1,69.43925852
9.87,7,1,1,0,0,71.07945973
10.23,12,1,1,1,0,73.24048605
9.8,9,1,1,0,1,68.47380731
10.21,11,1,0,0,1,73.74594294
10.14,10,1,1,0,1,71.77286693
9.97,11,1,1,0,0,67.94940938
0.96,2,0,0,0,0,18.63232056
10.03,10,1,0,1,0,94.36388732
10,12,1,1,1,0,69.72646128
9.94,6,1,1,0,0,72.19255219
10.07,9,1,0,0,1,73.60559487
0.96,2,0,0,1,0,23.55552517
10.06,9,1,1,0,1,71.83119815
10.1,7,1,1,0,0,72.94916318
9.75,10,1,1,0,0,66.93439131
1.03,2,0,1,1,0,19.47575341
10.2,12,1,0,0,0,71.58312294
9.9,9,1,0,1,0,94.08815922
0.96,4,0,1,0,0,13.95111089
10.04,9,1,1,0,0,71.09684047
9.75,10,1,1,0,1,66.86466519
10.09,7,1,1,0,0,73.63228251
9.77,9,1,1,0,0,68.0055318
0.91,4,0,1,0,0,14.00947788
9.96,10,1,1,0,1,68.45855418
10,9,1,0,0,0,72.26214152
9.9,11,1,1,0,0,67.05406071
9.9,10,1,1,0,0,69.35883404
10.26,7,1,0,0,1,77.93773291
9.63,6,1,0,0,0,70.2632645
9.87,12,1,1,1,0,68.27582039
1.01,3,0,1,0,0,15.70504636
10.08,11,1,1,0,1,69.65029057
9.61,12,1,0,1,0,86.32068244
1.02,3,0,1,0,0,15.13378314
9.82,12,1,0,0,0,66.8240815
10.23,8,1,1,0,0,73.14195468
1.01,5,0,1,0,1,14.41368656
9.71,10,1,1,0,0,66.30045449
9.88,9,1,0,0,0,70.65051383
9.99,7,1,1,0,0,71.91976446
10,7,1,1,0,0,71.80578283
9.78,8,1,0,0,1,70.64075801
9.97,10,1,1,0,1,70.32180276
0.93,4,0,1,0,0,13.80443836
1.02,3,0,1,0,0,14.95905951
9.73,14,1,1,0,1,63.24806478
10.04,11,1,1,0,0,69.23793435
9.99,10,1,0,0,1,71.84847709
0.96,5,0,1,0,0,13.44639743
1.04,3,0,1,0,1,16.55623745
9.95,13,1,1,0,1,66.69962397
10.08,11,1,0,0,0,70.61960369
9.73,9,1,1,0,0,66.90023697
10.45,6,1,1,0,0,77.74758041
9.91,10,1,0,0,0,71.2000829
1.06,4,0,1,0,0,14.69510528
9.87,11,1,1,0,1,68.24121001
10.27,11,1,1,0,0,71.62684734
10.1,12,1,0,0,0,70.47968349
1.02,5,0,0,0,0,15.78786478
9.92,14,1,1,1,1,68.06807938
10.06,11,1,0,0,0,71.35040298
10.01,10,1,0,0,1,71.58403158
0.99,2,0,1,0,1,17.74958124
9.87,11,1,1,0,0,66.27486747
1,6,0,1,0,0,12.84024137
1.02,5,0,1,0,1,15.40749289
1.1,3,0,1,0,0,15.17650965
10.37,11,1,1,0,0,71.68638841
9.83,8,1,1,1,0,72.0101506
1.06,4,0,0,0,0,16.4827181
9.87,13,1,1,0,0,65.34549904
9.76,8,1,1,0,0,68.97051812
0.97,3,0,0,1,1,23.28180193
9.86,12,1,1,0,1,67.19157744
9.66,10,1,1,0,0,66.02829883
9.98,11,1,1,1,1,70.9320533
10.12,11,1,1,0,0,69.1874364
9.61,13,1,1,0,0,61.48877172
10.11,7,1,0,0,0,75.50921086
9.94,10,1,0,0,0,71.1063867
0.94,3,0,1,0,1,17.27112549
10.15,15,1,1,0,0,65.60885893
9.85,9,1,1,0,1,69.82209623
1.06,1,0,0,0,0,19.37455135
9.81,13,1,0,0,1,67.01998968
9.7,9,1,1,1,0,69.44998337
10.32,13,1,1,0,0,69.44384575
10.09,11,1,0,0,0,71.12437234
10.19,11,1,0,0,0,71.79748802
10.22,13,1,1,0,1,68.37253023
10.46,9,1,1,0,1,76.46226632
0.93,1,0,1,1,0,20.73860703
9.6,9,1,0,0,1,69.87733574
10.09,9,1,1,0,1,72.17110384
0.99,3,0,1,0,0,14.69800427
9.8,11,1,1,0,1,66.78519704
9.86,11,1,1,0,0,66.48572792
10.11,10,1,1,0,0,70.15210693
9.91,11,1,1,1,0,69.8577393
10.11,8,1,1,0,0,70.56871758
10.19,12,1,1,0,1,69.237082
10.23,11,1,1,0,0,70.37380464
9.98,12,1,1,0,0,67.68470968
0.98,4,0,1,0,1,15.54575348
9.86,11,1,1,0,1,67.17228346
0.93,3,0,1,0,0,14.39504688
9.7,8,1,1,1,0,70.87377555
9.88,10,1,0,0,0,70.14408755
9.85,12,1,1,0,0,65.83661716
9.72,12,1,1,0,0,63.53092591
10.13,6,1,0,0,1,77.22781495
1.01,3,0,0,0,0,16.93561281
1.03,3,0,1,0,0,15.35980188
9.93,11,1,1,0,0,67.43488315
1.08,4,0,1,0,0,15.21987588
10.24,12,1,1,0,1,71.73579959
9.76,9,1,1,0,0,67.47647778
1.01,4,0,1,0,0,14.88871966
9.89,9,1,1,0,1,69.77671537
10.27,9,1,0,0,1,76.56650326
10.08,6,1,0,0,0,75.36554341
9.91,11,1,1,0,1,68.14883444
10.33,9,1,0,0,1,77.1908619
10.12,8,1,1,0,1,73.19392931
10.12,12,1,1,1,0,71.24715711
9.99,11,1,1,0,0,67.70577568
10.11,12,1,1,0,1,69.50924163
1,3,0,1,0,0,15.83585516
0.96,1,0,1,0,0,16.31137783
1,1,0,1,1,1,21.04817916
10.17,10,1,1,0,1,71.82827697
1.07,3,0,1,0,1,17.40700621
10.16,7,1,1,0,1,75.09780099
9.63,13,1,1,0,0,62.73574598
10.16,7,1,1,0,0,74.39726221
9.81,12,1,0,0,1,68.58324518
9.98,8,1,1,0,1,71.93967627
10.3,9,1,0,0,0,75.09271248
10.02,9,1,0,0,0,72.32909572
1.02,2,0,0,0,0,19.07071355
9.92,8,1,0,0,0,71.94165808
1,6,0,1,0,0,12.46145259
0.98,2,0,0,0,0,18.40544111
9.59,9,1,0,0,0,67.99303187
9.82,10,1,1,0,1,67.70415412
9.88,11,1,1,0,0,66.84249501
10,13,1,1,0,1,66.18845647
10.05,9,1,1,0,0,69.94611636
10.16,12,1,1,0,0,68.75235716
9.83,6,1,1,0,0,70.76897945
9.53,8,1,1,0,0,67.13141899
10.13,7,1,1,0,1,74.08479605
9.78,16,1,0,0,1,63.65007351
9.98,12,1,1,0,1,68.62897482
1,3,0,0,0,0,17.32881713
10.12,14,1,1,0,0,66.7559005
9.77,9,1,1,0,0,67.09939352
1.1,3,0,1,0,0,15.78289009
9.69,11,1,1,0,1,65.97054587
9.89,11,1,1,0,1,68.71441628
1.03,3,0,1,0,1,17.05783916
10.18,11,1,0,0,1,73.74609621
9.98,11,1,1,0,1,69.36299738
9.75,9,1,0,0,0,69.70620079
10.17,8,1,1,0,0,72.87495885
10.24,12,1,1,1,0,73.55976775
0.99,2,0,0,0,0,18.48701945
10.23,8,1,0,0,0,75.32779659
10.14,9,1,0,0,0,73.34099963
9.82,10,1,0,0,0,69.09671006
0.92,3,0,0,0,1,18.38769617
0.91,2,0,1,0,1,16.92630812
9.78,9,1,1,0,1,69.23525544
1.01,2,0,1,1,0,18.39408999
1.02,3,0,1,0,1,17.24880406
10.2,11,1,1,0,0,70.57874172
0.94,4,0,1,0,0,15.15341133
9.92,6,1,1,0,0,72.10474997
10.25,11,1,1,0,0,71.35350525
9.95,9,1,1,1,1,73.73180499
10.21,11,1,1,0,0,70.45262407
0.99,3,0,1,0,0,15.21421324
9.94,11,1,0,0,0,68.79263645
0.97,4,0,1,0,1,14.89601254
10.08,9,1,1,0,0,70.80507199
9.98,10,1,1,0,1,69.47987281
10.13,8,1,1,0,0,72.68696686
0.9,3,0,0,0,0,17.69289423
1.02,3,0,0,0,0,17.25440968
10.26,13,1,1,0,0,69.02127663
1,3,0,0,0,0,17.61877912
9.81,13,1,0,0,0,65.41140497
10.23,12,1,1,0,1,69.68255167
1,3,0,1,0,0,15.40579119
10.21,10,1,1,0,1,72.82282316
9.94,8,1,1,0,0,70.29965394
9.88,10,1,1,0,1,68.57080772
10.08,11,1,1,0,0,69.26084459
0.98,1,0,1,1,0,19.74775607
9.76,12,1,1,0,1,65.68128761
10.13,12,1,0,0,1,71.3878437
9.88,9,1,1,1,0,71.11645969
1.08,4,0,0,0,1,16.60103415
0.96,4,0,0,0,0,16.78823291
10.09,14,1,1,0,0,67.10957711
10.08,9,1,0,0,0,72.76329213
10.13,12,1,1,0,0,68.07271128
1.05,2,0,1,0,1,17.56015877
10.12,15,1,1,0,0,65.10817409
9.99,11,1,0,0,0,69.46242911
9.93,9,1,0,0,0,71.45350549
0.97,3,0,1,0,0,15.77206031
10.14,10,1,0,0,0,72.49871622
1.15,4,0,1,1,0,17.91863558
0.91,3,0,1,1,0,18.08398966
1.02,4,0,1,0,1,15.3560257
9.56,10,1,0,0,0,66.19666338
9.54,14,1,1,1,0,62.7486011
10.42,9,1,1,0,1,75.075818
9.89,10,1,1,0,1,68.31630486
9.86,8,1,0,0,0,72.49613688
10.45,11,1,0,0,0,74.62485918
10.45,10,1,1,0,0,74.06691705
10.13,5,1,1,0,1,76.3583453
10.11,10,1,1,0,0,70.43037209
10.24,10,1,1,0,0,72.99282263
0.98,4,0,1,0,1,15.56087935
9.91,9,1,0,1,0,92.98633745
9.5,12,1,0,0,0,63.86937349
1.03,2,0,1,0,1,17.73804929
1.04,2,0,1,0,1,17.45113719
10.24,10,1,1,0,1,72.42341504
0.94,2,0,1,0,0,15.39424074
9.96,7,1,1,0,1,72.98365808
0.99,3,0,1,0,0,16.35374891
10.06,9,1,1,0,0,70.83135209
10.35,10,1,1,0,0,73.15279924
10.28,10,1,1,0,0,71.4156531
9.76,9,1,1,0,1,67.69803032
9.93,9,1,1,0,0,68.96724577
9.95,11,1,0,0,0,70.33140426
9.89,12,1,1,0,0,65.60035387
1.1,1,0,0,0,0,20.53645588
10.18,8,1,0,0,1,76.2976902
0.98,4,0,0,0,1,17.27395629
10.43,8,1,1,1,0,79.0889487
1.07,1,0,1,0,0,17.86824668
9.79,12,1,1,0,1,66.51212065
10.12,12,1,1,0,1,69.08085083
9.91,9,1,1,0,0,69.0272421
10.07,13,1,1,0,0,66.61315815
0.96,3,0,1,0,1,16.08048116
9.89,10,1,1,1,0,71.54302417
9.74,9,1,1,0,1,68.05767232
10.02,11,1,1,0,0,68.44261913
9.81,14,1,1,0,0,62.15711802
10.21,13,1,1,1,0,71.5869166
1.03,4,0,1,0,0,15.68144082
9.8,9,1,1,0,0,68.00992395
1.03,4,0,1,0,0,14.82272613
1.05,4,0,1,0,1,15.75494037
1.08,4,0,1,0,0,15.04902154
1.07,3,0,0,1,0,21.45346257
10.29,10,1,1,0,0,72.11631604
10.4,10,1,1,0,1,74.40286976
9.93,7,1,1,0,1,71.76668975
0.99,2,0,1,0,1,17.69910149
1.03,3,0,1,0,0,14.44804143
9.89,12,1,1,0,0,65.76197365
9.79,9,1,0,0,0,69.65984164
10.11,14,1,1,0,0,66.74660062
10.18,7,1,0,0,0,75.43372545
0.94,3,0,1,1,1,19.6936632
0.99,3,0,1,0,1,16.07988887
10.04,9,1,1,0,1,71.34421286
9.99,11,1,1,1,0,71.4098275
10.26,12,1,0,0,0,71.73227315
10.25,10,1,1,0,1,72.49680198
9.82,10,1,0,0,1,70.32801331
9.79,14,1,1,0,0,61.82508412
10.14,10,1,1,0,0,69.77796695
9.74,9,1,1,1,0,70.38197669
9.8,10,1,1,0,0,65.95736964
1.01,3,0,1,0,0,15.06210392
0.85,1,0,0,0,0,19.45965636
9.99,8,1,1,0,0,71.25672576
0.99,3,0,1,0,1,16.56813154
10.03,9,1,1,0,0,70.71801121
9.85,10,1,1,0,1,68.59874955
9.86,13,1,1,0,0,64.01029037
9.72,9,1,0,0,1,70.18405332
9.86,11,1,1,0,0,66.15496908
9.88,10,1,1,0,1,68.04076071
1.06,4,0,1,0,0,15.0878093
1.07,4,0,1,0,1,16.39505532
9.82,13,1,1,0,0,64.35173386
10.12,11,1,1,0,0,69.76100954
9.94,7,1,1,0,1,73.88009239
9.89,11,1,1,0,0,66.60691516
10,11,1,1,0,0,67.70326297
10.24,11,1,0,0,0,71.96174728
10.01,9,1,0,0,0,72.38095377
1.03,2,0,1,1,1,19.89216752
10.12,9,1,1,0,0,70.46688757
9.82,11,1,0,0,1,68.48322142
1.03,3,0,1,0,0,15.26262439
